"","game_date","home_team","team","batting_team","pitcher_name","mlbam_playerid","hr","bb","hbp","so","ip","year","fip","playoff_game","home_away"
"418","2018-10-17","Los Angeles Dodgers","Milwaukee Brewers","Los Angeles Dodgers","Gio González",461829,0,1,1,0,1,2018,9.16,1,"A"
"419","2018-10-17","Los Angeles Dodgers","Los Angeles Dodgers","Milwaukee Brewers","Clayton Kershaw",477132,0,2,0,9,6.67,2018,1.36089955022489,1,"H"
"420","2018-10-17","Los Angeles Dodgers","Milwaukee Brewers","Los Angeles Dodgers","Wade Miley",489119,0,1,0,0,0,2018,Inf,1,"A"
"421","2018-10-18","Houston Astros","Boston Red Sox","Houston Astros","Rick Porcello",519144,2,1,1,3,4,2018,9.66,1,"A"
"422","2018-10-18","Houston Astros","Houston Astros","Boston Red Sox","Charlie Morton",450203,0,2,1,2,2.33,2018,5.30592274678112,1,"H"
"423","2018-10-19","Houston Astros","Boston Red Sox","Houston Astros","David Price",456034,0,0,0,9,6,2018,0.16,1,"A"
"424","2018-10-19","Houston Astros","Houston Astros","Boston Red Sox","Justin Verlander",434378,2,2,0,4,6,2018,7.16,1,"H"
"425","2018-10-20","Milwaukee Brewers","Los Angeles Dodgers","Milwaukee Brewers","Hyun Jin Ryu",547943,0,2,0,3,3,2018,3.16,1,"A"
"426","2018-10-20","Milwaukee Brewers","Milwaukee Brewers","Los Angeles Dodgers","Wade Miley",489119,1,2,0,4,4.33,2018,5.70041570438799,1,"H"
"427","2018-10-21","Milwaukee Brewers","Los Angeles Dodgers","Milwaukee Brewers","Walker Buehler",621111,1,0,0,7,4.67,2018,2.94586723768737,1,"A"
"428","2018-10-21","Milwaukee Brewers","Milwaukee Brewers","Los Angeles Dodgers","Jhoulys Chacín",468504,1,1,0,0,2,2018,11.16,1,"H"
"429","2018-10-24","Boston Red Sox","Boston Red Sox","Los Angeles Dodgers","Chris Sale",519242,1,2,0,7,4,2018,4.41,1,"H"
"430","2018-10-24","Boston Red Sox","Los Angeles Dodgers","Boston Red Sox","Clayton Kershaw",477132,0,3,0,5,3.67,2018,2.8875204359673,1,"A"
"431","2018-10-25","Boston Red Sox","Boston Red Sox","Los Angeles Dodgers","David Price",456034,0,3,0,5,6,2018,2.99333333333333,1,"H"
"432","2018-10-25","Boston Red Sox","Los Angeles Dodgers","Boston Red Sox","Hyun Jin Ryu",547943,0,1,0,5,4.33,2018,1.54337182448037,1,"A"
"433","2018-10-27","Los Angeles Dodgers","Boston Red Sox","Los Angeles Dodgers","Rick Porcello",519144,1,1,0,5,4.67,2018,4.4447965738758,1,"A"
"434","2018-10-27","Los Angeles Dodgers","Los Angeles Dodgers","Boston Red Sox","Walker Buehler",621111,0,0,0,7,6.67,2018,1.06104947526237,1,"H"
"435","2018-10-28","Los Angeles Dodgers","Boston Red Sox","Los Angeles Dodgers","Eduardo Rodriguez",593958,1,2,1,6,5.67,2018,4.9236684303351,1,"A"
"436","2018-10-28","Los Angeles Dodgers","Los Angeles Dodgers","Boston Red Sox","Rich Hill",448179,0,3,1,7,6.33,2018,2.84404423380727,1,"H"
"437","2018-10-29","Los Angeles Dodgers","Boston Red Sox","Los Angeles Dodgers","David Price",456034,1,2,0,5,7,2018,4.44571428571429,1,"A"
"438","2018-10-29","Los Angeles Dodgers","Los Angeles Dodgers","Boston Red Sox","Clayton Kershaw",477132,3,0,0,5,7,2018,7.30285714285714,1,"H"
"439","2019-10-02","Washington Nationals","Milwaukee Brewers","Washington Nationals","Brandon Woodruff",605540,1,0,0,3,4,2019,4.964,1,"A"
"440","2019-10-02","Washington Nationals","Washington Nationals","Milwaukee Brewers","Max Scherzer",453286,2,3,0,6,5,2019,7.814,1,"H"
"441","2019-10-03","Oakland Athletics","Oakland Athletics","Tampa Bay Rays","Sean Manaea",640455,3,0,0,5,2,2019,17.714,1,"H"
"442","2019-10-03","Oakland Athletics","Tampa Bay Rays","Oakland Athletics","Charlie Morton",450203,0,3,0,4,5,2019,3.414,1,"A"
"443","2019-10-03","Atlanta Braves","Atlanta Braves","St. Louis Cardinals","Dallas Keuchel",572971,0,2,0,0,4.67,2019,4.4987965738758,1,"H"
"444","2019-10-03","Atlanta Braves","St. Louis Cardinals","Atlanta Braves","Miles Mikolas",571945,0,2,0,2,5,2019,3.614,1,"A"
"445","2019-10-04","Los Angeles Dodgers","Los Angeles Dodgers","Washington Nationals","Walker Buehler",621111,0,3,0,8,6,2019,2.04733333333333,1,"H"
"446","2019-10-04","Los Angeles Dodgers","Washington Nationals","Los Angeles Dodgers","Patrick Corbin",571578,0,5,0,9,5.67,2019,2.68489947089947,1,"A"
"447","2019-10-04","Houston Astros","Houston Astros","Tampa Bay Rays","Justin Verlander",434378,0,3,0,8,7,2019,2.214,1,"H"
"448","2019-10-04","Houston Astros","Tampa Bay Rays","Houston Astros","Tyler Glasnow",607192,1,3,0,5,4.33,2019,5.98536258660508,1,"A"
"449","2019-10-04","Atlanta Braves","Atlanta Braves","St. Louis Cardinals","Mike Foltynewicz",592314,0,0,0,7,7,2019,1.214,1,"H"
"450","2019-10-04","Atlanta Braves","St. Louis Cardinals","Atlanta Braves","Jack Flaherty",656427,1,1,0,8,7,2019,3.214,1,"A"
"451","2019-10-04","New York Yankees","Minnesota Twins","New York Yankees","José Berríos",621244,0,3,0,6,4,2019,2.464,1,"A"
"452","2019-10-04","New York Yankees","New York Yankees","Minnesota Twins","James Paxton",572020,2,1,0,8,4.67,2019,5.99772591006424,1,"H"
"453","2019-10-05","Los Angeles Dodgers","Los Angeles Dodgers","Washington Nationals","Clayton Kershaw",477132,0,1,2,4,6,2019,3.38066666666667,1,"H"
"454","2019-10-05","Los Angeles Dodgers","Washington Nationals","Los Angeles Dodgers","Stephen Strasburg",544931,0,0,0,10,6,2019,-0.119333333333334,1,"A"
"455","2019-10-05","New York Yankees","Minnesota Twins","New York Yankees","Randy Dobnak",677976,0,2,0,0,2,2019,6.214,1,"A"
"456","2019-10-05","New York Yankees","New York Yankees","Minnesota Twins","Masahiro Tanaka",547888,0,1,1,7,5,2019,1.614,1,"H"
"457","2019-10-06","Houston Astros","Houston Astros","Tampa Bay Rays","Gerrit Cole",543037,0,1,0,15,7.67,2019,-0.306208604954368,1,"H"
"458","2019-10-06","Houston Astros","Tampa Bay Rays","Houston Astros","Blake Snell",605483,1,0,0,5,3.33,2019,4.1149009009009,1,"A"
"459","2019-10-06","St. Louis Cardinals","Atlanta Braves","St. Louis Cardinals","Michael Soroka",647336,0,0,0,7,7,2019,1.214,1,"A"
"460","2019-10-06","St. Louis Cardinals","St. Louis Cardinals","Atlanta Braves","Adam Wainwright",425794,0,2,0,8,7.67,2019,1.91021903520209,1,"H"
"461","2019-10-06","Washington Nationals","Los Angeles Dodgers","Washington Nationals","Hyun Jin Ryu",547943,1,2,0,3,5,2019,5.814,1,"A"
"462","2019-10-06","Washington Nationals","Washington Nationals","Los Angeles Dodgers","Aníbal Sánchez",434671,1,2,0,9,5,2019,3.414,1,"H"
"463","2019-10-07","Tampa Bay Rays","Houston Astros","Tampa Bay Rays","Zack Greinke",425844,3,1,1,5,3.67,2019,12.7507847411444,1,"A"
"464","2019-10-07","Tampa Bay Rays","Tampa Bay Rays","Houston Astros","Charlie Morton",450203,1,2,0,9,5,2019,3.414,1,"H"
"465","2019-10-07","St. Louis Cardinals","Atlanta Braves","St. Louis Cardinals","Dallas Keuchel",572971,3,1,0,4,3.33,2019,13.4242102102102,1,"A"
"466","2019-10-07","St. Louis Cardinals","St. Louis Cardinals","Atlanta Braves","Dakota Hudson",641712,1,2,0,2,4.67,2019,6.42599143468951,1,"H"
"467","2019-10-07","Washington Nationals","Los Angeles Dodgers","Washington Nationals","Rich Hill",448179,0,4,0,2,2.67,2019,6.21025468164794,1,"A"
"468","2019-10-07","Washington Nationals","Washington Nationals","Los Angeles Dodgers","Max Scherzer",453286,1,3,0,7,7,2019,4.35685714285714,1,"H"
"469","2019-10-08","Minnesota Twins","Minnesota Twins","New York Yankees","Jake Odorizzi",543606,1,0,0,5,5,2019,3.814,1,"H"
"470","2019-10-08","Minnesota Twins","New York Yankees","Minnesota Twins","Luis Severino",622663,0,2,0,4,4,2019,2.714,1,"A"
"471","2019-10-08","Tampa Bay Rays","Houston Astros","Tampa Bay Rays","Justin Verlander",434378,2,3,0,5,3.67,2019,10.0259891008174,1,"A"
"472","2019-10-08","Tampa Bay Rays","Tampa Bay Rays","Houston Astros","Diego Castillo",650895,0,1,0,3,1.67,2019,1.41759281437126,1,"H"
"473","2019-10-09","Atlanta Braves","Atlanta Braves","St. Louis Cardinals","Mike Foltynewicz",592314,0,3,0,0,0.33,2019,30.4867272727273,1,"H"
"474","2019-10-09","Atlanta Braves","St. Louis Cardinals","Atlanta Braves","Jack Flaherty",656427,1,1,1,8,6,2019,3.714,1,"A"
"475","2019-10-10","Los Angeles Dodgers","Los Angeles Dodgers","Washington Nationals","Walker Buehler",621111,0,3,1,7,6.67,2019,2.91414992503748,1,"H"
"476","2019-10-10","Los Angeles Dodgers","Washington Nationals","Los Angeles Dodgers","Stephen Strasburg",544931,2,1,0,7,6,2019,5.714,1,"A"
"477","2019-10-10","Houston Astros","Houston Astros","Tampa Bay Rays","Gerrit Cole",543037,1,2,0,10,8,2019,3.089,1,"H"
"478","2019-10-10","Houston Astros","Tampa Bay Rays","Houston Astros","Tyler Glasnow",607192,0,0,0,3,2.67,2019,0.966808988764045,1,"A"
"479","2019-10-12","St. Louis Cardinals","St. Louis Cardinals","Washington Nationals","Miles Mikolas",571945,0,2,0,7,6,2019,1.88066666666667,1,"H"
"480","2019-10-12","St. Louis Cardinals","Washington Nationals","St. Louis Cardinals","Aníbal Sánchez",434671,0,1,2,5,7.67,2019,3.08362190352021,1,"A"
"481","2019-10-12","St. Louis Cardinals","St. Louis Cardinals","Washington Nationals","Adam Wainwright",425794,1,1,0,11,7.33,2019,2.39544611186903,1,"H"
"482","2019-10-12","St. Louis Cardinals","Washington Nationals","St. Louis Cardinals","Max Scherzer",453286,0,2,0,11,7,2019,0.928285714285714,1,"A"
"483","2019-10-13","Houston Astros","Houston Astros","New York Yankees","Zack Greinke",425844,2,0,0,6,6,2019,5.54733333333333,1,"H"
"484","2019-10-13","Houston Astros","New York Yankees","Houston Astros","Masahiro Tanaka",547888,0,1,0,4,6,2019,2.38066666666667,1,"A"
"485","2019-10-14","Houston Astros","Houston Astros","New York Yankees","Justin Verlander",434378,1,2,0,7,6.33,2019,4.00388941548183,1,"H"
"486","2019-10-14","Houston Astros","New York Yankees","Houston Astros","James Paxton",572020,0,2,0,3,2.33,2019,3.214,1,"A"
"487","2019-10-14","Washington Nationals","St. Louis Cardinals","Washington Nationals","Jack Flaherty",656427,0,2,0,6,4,2019,1.714,1,"A"
"488","2019-10-14","Washington Nationals","Washington Nationals","St. Louis Cardinals","Stephen Strasburg",544931,0,0,0,12,7,2019,-0.214571428571428,1,"H"
"489","2019-10-15","New York Yankees","Houston Astros","New York Yankees","Gerrit Cole",543037,0,5,0,7,7,2019,3.35685714285714,1,"A"
"490","2019-10-15","New York Yankees","New York Yankees","Houston Astros","Luis Severino",622663,2,3,0,6,4.33,2019,8.52577829099307,1,"H"
"491","2019-10-16","Washington Nationals","St. Louis Cardinals","Washington Nationals","Dakota Hudson",641712,0,1,0,0,0.67,2019,7.69161194029851,1,"A"
"492","2019-10-16","Washington Nationals","Washington Nationals","St. Louis Cardinals","Patrick Corbin",571578,1,3,0,12,5,2019,2.814,1,"H"
"493","2019-10-18","New York Yankees","Houston Astros","New York Yankees","Zack Greinke",425844,0,4,0,5,4.33,2019,3.67589376443418,1,"A"
"494","2019-10-18","New York Yankees","New York Yankees","Houston Astros","Masahiro Tanaka",547888,1,2,0,1,5,2019,6.614,1,"H"
"495","2019-10-18","New York Yankees","Houston Astros","New York Yankees","Zack Greinke",425844,0,4,0,5,4.33,2019,3.67589376443418,1,"A"
"496","2019-10-18","New York Yankees","New York Yankees","Houston Astros","Masahiro Tanaka",547888,1,2,0,1,5,2019,6.614,1,"H"
"497","2019-10-18","New York Yankees","Houston Astros","New York Yankees","Justin Verlander",434378,2,0,0,9,7,2019,4.35685714285714,1,"A"
"498","2019-10-18","New York Yankees","New York Yankees","Houston Astros","James Paxton",572020,0,4,0,9,6,2019,2.214,1,"H"
"499","2019-10-20","Houston Astros","Houston Astros","New York Yankees","Brad Peacock",502748,0,1,0,2,1.67,2019,2.61519760479042,1,"H"
"500","2019-10-20","Houston Astros","New York Yankees","Houston Astros","Chad Green",643338,1,1,0,1,1,2019,17.214,1,"A"
"501","2019-10-23","Houston Astros","Houston Astros","Washington Nationals","Gerrit Cole",543037,2,1,0,6,7,2019,5.64257142857143,1,"H"
"502","2019-10-23","Houston Astros","Washington Nationals","Houston Astros","Max Scherzer",453286,0,3,0,7,5,2019,2.214,1,"A"
"503","2019-10-24","Houston Astros","Houston Astros","Washington Nationals","Justin Verlander",434378,1,3,0,6,6,2019,4.88066666666667,1,"H"
"504","2019-10-24","Houston Astros","Washington Nationals","Houston Astros","Stephen Strasburg",544931,1,1,0,7,5.67,2019,3.56673368606702,1,"A"
"505","2019-10-26","Washington Nationals","Houston Astros","Washington Nationals","Zack Greinke",425844,0,3,0,6,4.67,2019,2.5716017130621,1,"A"
"506","2019-10-26","Washington Nationals","Washington Nationals","Houston Astros","Aníbal Sánchez",434671,1,1,0,4,5.33,2019,4.71493808630394,1,"H"
"507","2019-10-27","Washington Nationals","Houston Astros","Washington Nationals","José Urquidy",664353,0,0,0,4,5,2019,1.614,1,"A"
"508","2019-10-27","Washington Nationals","Washington Nationals","Houston Astros","Patrick Corbin",571578,1,2,0,5,6,2019,4.714,1,"H"
"509","2019-10-28","Washington Nationals","Houston Astros","Washington Nationals","Gerrit Cole",543037,1,2,0,9,7,2019,3.35685714285714,1,"A"
"510","2019-10-28","Washington Nationals","Washington Nationals","Houston Astros","Joe Ross",605452,2,2,0,1,5,2019,9.214,1,"H"
"511","2019-10-30","Houston Astros","Houston Astros","Washington Nationals","Justin Verlander",434378,2,3,0,3,5,2019,9.014,1,"H"
"512","2019-10-30","Houston Astros","Washington Nationals","Houston Astros","Stephen Strasburg",544931,1,2,0,7,8.33,2019,3.81424009603842,1,"A"
"513","2019-10-31","Houston Astros","Houston Astros","Washington Nationals","Zack Greinke",425844,1,2,0,3,6.33,2019,5.26771248025277,1,"H"
"514","2019-10-31","Houston Astros","Washington Nationals","Houston Astros","Max Scherzer",453286,1,4,0,3,5,2019,7.014,1,"A"
"515","2021-10-06","Boston Red Sox","Boston Red Sox","New York Yankees","Nathan Eovaldi",543135,1,0,0,8,5.33,2021,2.60714821763602,1,"H"
"516","2021-10-06","Boston Red Sox","New York Yankees","Boston Red Sox","Gerrit Cole",543037,2,2,0,3,2,2021,16.17,1,"A"
"517","2021-10-07","Los Angeles Dodgers","Los Angeles Dodgers","St. Louis Cardinals","Max Scherzer",453286,0,3,1,4,4.33,2021,4.09378752886836,1,"H"
"518","2021-10-07","Los Angeles Dodgers","St. Louis Cardinals","Los Angeles Dodgers","Adam Wainwright",425794,1,2,0,5,5.33,2021,4.85855534709193,1,"A"
"519","2021-10-07","Houston Astros","Chicago White Sox","Houston Astros","Lance Lynn",458681,0,2,0,4,4,2021,2.67,1,"A"
"520","2021-10-07","Houston Astros","Houston Astros","Chicago White Sox","Lance McCullers Jr.",621121,0,0,1,4,6.67,2021,2.4203748125937,1,"H"
"521","2021-10-08","Tampa Bay Rays","Boston Red Sox","Tampa Bay Rays","Eduardo Rodriguez",593958,0,2,0,1,1.67,2021,5.56520958083832,1,"A"
"522","2021-10-08","Tampa Bay Rays","Tampa Bay Rays","Boston Red Sox","Shane McClanahan",663556,0,0,0,3,5.33,2021,2.04429643527205,1,"H"
"523","2021-10-08","Houston Astros","Chicago White Sox","Houston Astros","Lucas Giolito",608337,0,5,0,4,4.33,2021,4.78662817551963,1,"A"
"524","2021-10-08","Houston Astros","Houston Astros","Chicago White Sox","Framber Valdez",664285,0,1,1,6,4.33,2021,1.78431870669746,1,"H"
"525","2021-10-08","Milwaukee Brewers","Atlanta Braves","Milwaukee Brewers","Charlie Morton",450203,1,1,1,9,6,2021,3.33666666666667,1,"A"
"526","2021-10-08","Milwaukee Brewers","Milwaukee Brewers","Atlanta Braves","Corbin Burnes",669203,0,3,0,6,6,2021,2.67,1,"H"
"527","2021-10-08","Tampa Bay Rays","Boston Red Sox","Tampa Bay Rays","Chris Sale",519242,1,1,0,2,1,2021,15.17,1,"A"
"528","2021-10-08","Tampa Bay Rays","Tampa Bay Rays","Boston Red Sox","Shane Baz",669358,1,1,0,2,2.33,2021,8.32021459227468,1,"H"
"529","2021-10-09","San Francisco Giants","Los Angeles Dodgers","San Francisco Giants","Walker Buehler",621111,2,1,0,5,6.33,2021,6.17157977883096,1,"A"
"530","2021-10-09","San Francisco Giants","San Francisco Giants","Los Angeles Dodgers","Logan Webb",657277,0,0,0,10,7.67,2021,0.562438070404172,1,"H"
"531","2021-10-09","Milwaukee Brewers","Atlanta Braves","Milwaukee Brewers","Max Fried",608331,0,0,0,9,6,2021,0.17,1,"A"
"532","2021-10-09","Milwaukee Brewers","Milwaukee Brewers","Atlanta Braves","Brandon Woodruff",605540,1,1,0,7,6,2021,3.50333333333333,1,"H"
"533","2021-10-10","San Francisco Giants","Los Angeles Dodgers","San Francisco Giants","Julio Urías",628711,0,1,0,5,5,2021,1.77,1,"A"
"534","2021-10-10","San Francisco Giants","San Francisco Giants","Los Angeles Dodgers","Kevin Gausman",592332,0,3,0,7,5.33,2021,2.23191369606004,1,"H"
"535","2021-10-10","Boston Red Sox","Boston Red Sox","Tampa Bay Rays","Nathan Eovaldi",543135,1,1,0,8,5,2021,3.17,1,"H"
"536","2021-10-10","Boston Red Sox","Tampa Bay Rays","Boston Red Sox","Drew Rasmussen",656876,1,0,0,1,2,2021,8.67,1,"A"
"537","2021-10-11","Chicago White Sox","Chicago White Sox","Houston Astros","Dylan Cease",656302,0,3,0,2,1.67,2021,6.1640119760479,1,"H"
"538","2021-10-11","Chicago White Sox","Houston Astros","Chicago White Sox","Luis Garcia",677651,1,3,0,3,2.67,2021,9.16250936329588,1,"A"
"539","2021-10-11","Atlanta Braves","Atlanta Braves","Milwaukee Brewers","Ian Anderson",666120,0,0,1,6,5,2021,1.37,1,"H"
"540","2021-10-11","Atlanta Braves","Milwaukee Brewers","Atlanta Braves","Freddy Peralta",642547,0,1,0,5,4,2021,1.42,1,"A"
"541","2021-10-12","Chicago White Sox","Chicago White Sox","Houston Astros","Carlos Rodón",607074,0,2,1,3,2.67,2021,4.29359550561798,1,"H"
"542","2021-10-12","Chicago White Sox","Houston Astros","Chicago White Sox","Lance McCullers Jr.",621121,1,3,0,5,4,2021,6.17,1,"A"
"543","2021-10-11","Boston Red Sox","Boston Red Sox","Tampa Bay Rays","Eduardo Rodriguez",593958,0,0,0,6,5,2021,0.77,1,"H"
"544","2021-10-11","Boston Red Sox","Tampa Bay Rays","Boston Red Sox","Collin McHugh",543521,0,0,0,0,2,2021,3.17,1,"A"
"545","2021-10-12","Los Angeles Dodgers","Los Angeles Dodgers","San Francisco Giants","Max Scherzer",453286,1,1,0,10,7,2021,2.59857142857143,1,"H"
"546","2021-10-12","Los Angeles Dodgers","San Francisco Giants","Los Angeles Dodgers","Alex Wood",622072,0,2,0,4,4.67,2021,2.74173447537473,1,"A"
"547","2021-10-12","Chicago White Sox","Chicago White Sox","Houston Astros","Carlos Rodón",607074,0,2,1,3,2.67,2021,4.29359550561798,1,"H"
"548","2021-10-12","Chicago White Sox","Houston Astros","Chicago White Sox","Lance McCullers Jr.",621121,1,3,0,5,4,2021,6.17,1,"A"
"549","2021-10-12","Atlanta Braves","Atlanta Braves","Milwaukee Brewers","Charlie Morton",450203,0,1,1,5,3.33,2021,1.9687987987988,1,"H"
"550","2021-10-12","Atlanta Braves","Milwaukee Brewers","Atlanta Braves","Eric Lauer",641778,0,2,1,2,3.67,2021,4.53239782016349,1,"A"
"551","2021-10-13","Los Angeles Dodgers","Los Angeles Dodgers","San Francisco Giants","Walker Buehler",621111,0,2,0,4,4.33,2021,2.70810623556582,1,"H"
"552","2021-10-13","Los Angeles Dodgers","San Francisco Giants","Los Angeles Dodgers","Anthony DeSclafani",543101,0,0,0,2,1.67,2021,0.774790419161676,1,"A"
"553","2021-10-15","San Francisco Giants","Los Angeles Dodgers","San Francisco Giants","Corey Knebel",608349,0,0,0,1,1,2021,1.17,1,"A"
"554","2021-10-15","San Francisco Giants","San Francisco Giants","Los Angeles Dodgers","Logan Webb",657277,0,1,0,7,7,2021,1.59857142857143,1,"H"
"555","2021-10-16","Houston Astros","Boston Red Sox","Houston Astros","Chris Sale",519242,0,1,1,2,2.67,2021,3.91906367041199,1,"A"
"556","2021-10-16","Houston Astros","Houston Astros","Boston Red Sox","Framber Valdez",664285,1,3,0,2,3,2021,9.17,1,"H"
"557","2021-10-16","Houston Astros","Boston Red Sox","Houston Astros","Nathan Eovaldi",543135,0,1,0,3,5.33,2021,2.60714821763602,1,"A"
"558","2021-10-16","Houston Astros","Houston Astros","Boston Red Sox","Luis Garcia",677651,1,3,0,2,1,2021,21.17,1,"H"
"559","2021-10-17","Atlanta Braves","Atlanta Braves","Los Angeles Dodgers","Max Fried",608331,1,0,0,5,6,2021,3.67,1,"H"
"560","2021-10-17","Atlanta Braves","Los Angeles Dodgers","Atlanta Braves","Corey Knebel",608349,0,0,0,2,1,2021,-0.83,1,"A"
"561","2021-10-17","Atlanta Braves","Atlanta Braves","Los Angeles Dodgers","Ian Anderson",666120,1,3,0,2,3,2021,9.17,1,"H"
"562","2021-10-17","Atlanta Braves","Los Angeles Dodgers","Atlanta Braves","Max Scherzer",453286,1,1,0,7,4.33,2021,3.63189376443418,1,"A"
"563","2021-10-19","Boston Red Sox","Boston Red Sox","Houston Astros","Eduardo Rodriguez",593958,1,0,0,7,6,2021,3.00333333333333,1,"H"
"564","2021-10-19","Boston Red Sox","Houston Astros","Boston Red Sox","José Urquidy",664353,1,2,0,1,2,2021,11.67,1,"A"
"565","2021-10-19","Los Angeles Dodgers","Atlanta Braves","Los Angeles Dodgers","Charlie Morton",450203,1,6,0,5,5,2021,7.37,1,"A"
"566","2021-10-19","Los Angeles Dodgers","Los Angeles Dodgers","Atlanta Braves","Walker Buehler",621111,0,3,0,3,3.67,2021,3.98743869209809,1,"H"
"567","2021-10-20","Boston Red Sox","Boston Red Sox","Houston Astros","Nick Pivetta",601713,1,2,0,3,5,2021,5.77,1,"H"
"568","2021-10-20","Boston Red Sox","Houston Astros","Boston Red Sox","Zack Greinke",425844,1,3,0,0,1.33,2021,19.7113533834586,1,"A"
"569","2021-10-20","Boston Red Sox","Boston Red Sox","Houston Astros","Chris Sale",519242,1,2,0,7,5.33,2021,4.10808630393996,1,"H"
"570","2021-10-20","Boston Red Sox","Houston Astros","Boston Red Sox","Framber Valdez",664285,1,1,1,5,8,2021,4.295,1,"A"
"571","2021-10-21","Los Angeles Dodgers","Atlanta Braves","Los Angeles Dodgers","Jesse Chavez",445926,0,0,0,0,1,2021,3.17,1,"A"
"572","2021-10-21","Los Angeles Dodgers","Los Angeles Dodgers","Atlanta Braves","Julio Urías",628711,3,2,0,3,5,2021,10.97,1,"H"
"573","2021-10-22","Los Angeles Dodgers","Atlanta Braves","Los Angeles Dodgers","Max Fried",608331,2,2,1,3,4.67,2021,9.37985010706638,1,"A"
"574","2021-10-22","Los Angeles Dodgers","Los Angeles Dodgers","Atlanta Braves","Joe Kelly",523260,1,0,0,0,0.67,2021,22.5729850746269,1,"H"
"575","2021-10-23","Houston Astros","Boston Red Sox","Houston Astros","Nathan Eovaldi",543135,0,1,0,4,4.33,2021,2.01526558891455,1,"A"
"576","2021-10-23","Houston Astros","Houston Astros","Boston Red Sox","Luis Garcia",677651,0,1,0,7,6,2021,1.33666666666667,1,"H"
"577","2021-10-24","Atlanta Braves","Atlanta Braves","Los Angeles Dodgers","Ian Anderson",666120,0,1,0,4,4,2021,1.92,1,"H"
"578","2021-10-24","Atlanta Braves","Los Angeles Dodgers","Atlanta Braves","Walker Buehler",621111,1,3,0,6,4,2021,5.67,1,"A"
"579","2021-10-27","Houston Astros","Atlanta Braves","Houston Astros","Charlie Morton",450203,0,2,0,3,2.33,2021,3.17,1,"A"
"580","2021-10-27","Houston Astros","Houston Astros","Atlanta Braves","Framber Valdez",664285,2,1,0,2,2,2021,15.67,1,"H"
"581","2021-10-28","Houston Astros","Atlanta Braves","Houston Astros","Max Fried",608331,0,1,0,6,5,2021,1.37,1,"A"
"582","2021-10-28","Houston Astros","Houston Astros","Atlanta Braves","José Urquidy",664353,1,0,0,7,5,2021,2.97,1,"H"
"583","2021-10-30","Atlanta Braves","Atlanta Braves","Houston Astros","Ian Anderson",666120,0,3,1,4,5,2021,3.97,1,"H"
"584","2021-10-30","Atlanta Braves","Houston Astros","Atlanta Braves","Luis Garcia",677651,0,4,0,6,3.67,2021,3.17,1,"A"
"585","2021-10-31","Atlanta Braves","Atlanta Braves","Houston Astros","Dylan Lee",669276,0,2,0,1,0.33,2021,15.2912121212121,1,"H"
"586","2021-10-31","Atlanta Braves","Houston Astros","Atlanta Braves","Zack Greinke",425844,0,0,0,3,4,2021,1.67,1,"A"
"587","2021-11-01","Atlanta Braves","Atlanta Braves","Houston Astros","Tucker Davidson",656353,0,3,0,1,2,2021,6.67,1,"H"
"588","2021-11-01","Atlanta Braves","Houston Astros","Atlanta Braves","Framber Valdez",664285,2,2,0,1,2.67,2021,14.4059550561798,1,"A"
"589","2021-11-03","Houston Astros","Atlanta Braves","Houston Astros","Max Fried",608331,0,0,0,6,6,2021,1.17,1,"A"
"590","2021-11-03","Houston Astros","Houston Astros","Atlanta Braves","Luis Garcia",677651,1,1,0,3,2.67,2021,6.91531835205993,1,"H"
"591","2022-10-07","Cleveland Guardians","Cleveland Guardians","Tampa Bay Rays","Shane Bieber",669456,1,1,0,8,7.67,2022,3.112,1,"H"
"592","2022-10-07","Cleveland Guardians","Tampa Bay Rays","Cleveland Guardians","Shane McClanahan",663556,1,0,0,5,7,2022,3.54057142857143,1,"A"
"593","2022-10-07","St. Louis Cardinals","Philadelphia Phillies","St. Louis Cardinals","Zack Wheeler",554430,0,1,1,4,6.33,2022,2.79604423380727,1,"A"
"594","2022-10-07","St. Louis Cardinals","St. Louis Cardinals","Philadelphia Phillies","Jose Quintana",500779,0,1,0,3,5.33,2022,2.54914821763602,1,"H"
"595","2022-10-07","Toronto Blue Jays","Seattle Mariners","Toronto Blue Jays","Luis Castillo",622491,0,0,1,5,7.33,2022,2.1570204638472,1,"A"
"596","2022-10-07","Toronto Blue Jays","Toronto Blue Jays","Seattle Mariners","Alek Manoah",666201,1,1,2,4,5.67,2022,5.58113580246914,1,"H"
"597","2022-10-08","New York Mets","New York Mets","San Diego Padres","Max Scherzer",453286,4,0,0,4,4.67,2022,12.5338415417559,1,"H"
"598","2022-10-08","New York Mets","San Diego Padres","New York Mets","Yu Darvish",506433,1,0,1,4,7,2022,4.25485714285714,1,"A"
"599","2022-10-08","Cleveland Guardians","Cleveland Guardians","Tampa Bay Rays","Triston McKenzie",663474,0,2,0,8,6,2022,1.44533333333333,1,"H"
"600","2022-10-08","Cleveland Guardians","Tampa Bay Rays","Cleveland Guardians","Tyler Glasnow",607192,0,0,0,5,5,2022,1.112,1,"A"
"601","2022-10-08","Toronto Blue Jays","Seattle Mariners","Toronto Blue Jays","Robbie Ray",592662,2,0,0,4,3,2022,9.112,1,"A"
"602","2022-10-08","Toronto Blue Jays","Toronto Blue Jays","Seattle Mariners","Kevin Gausman",592332,0,1,0,7,5.67,2022,1.17196472663139,1,"H"
